region,category,daily_foot_traffic,competitors,vacancy_rate,trend_index,rent_monthly,expected_sales,equity_ratio,experience_level,franchise_scale,rent_to_sales_ratio,closed_within_24m
부산_해운대,치킨,75212,0,24.851419151311426,1,467,2412.0,63.16187797153572,3,2,19.361861663237413,0
서울_강남,분식,188943,6,9.36854977494515,2,365,2184.3,69.89249279148572,3,0,16.710346128796257,0
부산_해운대,헬스장,80547,6,20.427195866133545,2,337,1560.4,100.0,1,0,21.59755498734492,0
서울_마포,분식,53463,4,1.0,1,251,1238.0,38.26049492698788,1,1,20.274976311804586,1
인천_부평,한식,72576,5,9.644394479663266,3,147,825.7,39.21777663264521,3,1,17.80206756433051,0
부산_서면,카페,44016,11,6.2099784844801755,1,202,898.5,44.50166932545467,3,-1,22.48109310154769,1
경기_수원,한식,77346,8,5.596734971574723,2,244,858.9,21.653022279794023,0,1,28.407498519293238,1
부산_서면,편의점,56776,1,27.673022512122888,2,156,808.6,32.068576675634176,1,2,19.29224150538386,1
서울_송파,헬스장,60448,5,14.542173481326873,2,223,1152.3,99.67267304872038,2,1,19.352900820449793,0
대구_동성로,카페,150268,6,7.725736297518425,1,583,3136.0,58.66876902911086,3,2,18.59068216607177,1
인천_부평,편의점,59107,8,6.10089172289309,1,112,588.6,10.0,1,0,19.029256831678744,1
서울_영등포,한식,113366,9,12.63819292309253,1,325,1281.4,39.16373263990804,1,-1,25.363452578697103,1
경기_성남,한식,68621,1,8.432985371677324,1,225,1208.3,53.15142813210855,2,2,18.620762106601646,1
서울_송파,치킨,76051,9,13.468490683981265,0,187,951.5,48.06793290183291,1,1,19.653554372583866,1
서울_강남,편의점,170874,3,6.846757943813922,1,375,1719.1,100.0,1,2,21.814158813730238,0
서울_영등포,카페,58030,6,13.049988483147725,3,187,1204.9,68.97640182141623,2,1,15.520157809930843,0
서울_영등포,치킨,95692,13,2.3225893958137176,1,323,1886.2,58.621204075904934,1,-1,17.124137505108443,1
서울_강남,분식,101770,6,9.728934568816364,3,271,1325.3,91.79753780485868,1,1,20.448444781316518,0
서울_강남,카페,140441,5,27.58815905548292,2,379,2583.4,34.31567514140691,2,1,14.670568401503528,0
서울_송파,편의점,81552,3,7.649151502893551,3,219,1027.6,67.17257157123807,1,2,21.311356503859834,0
대구_동성로,분식,156916,6,10.407489089595396,1,420,2147.6,69.40965992258214,2,2,19.556484079972584,1
서울_영등포,카페,105592,11,1.0,2,330,1418.8,26.414268261024063,2,0,23.258889722663444,1
대구_동성로,한식,160810,7,4.588669692562101,0,563,2194.1,95.92136658503365,0,-1,25.659726109284307,1
서울_마포,헬스장,58996,7,19.85109794574212,0,255,937.2,68.15620029235508,3,-1,27.20921222862155,1
서울_송파,헬스장,107546,8,20.472814569466344,-1,359,2361.1,70.9789875322272,1,-1,15.204764578544497,1
부산_해운대,카페,158666,9,9.860571225901882,1,447,1599.8,55.04239761842674,2,0,27.940812902210354,1
서울_강남,치킨,163616,6,1.0,0,549,2898.4,69.22544168635662,2,0,18.941471337168974,1
서울_송파,치킨,40015,3,22.3543966388554,3,243,1317.5,100.0,1,1,18.444088836008966,0
경기_수원,한식,41050,5,18.1785524306381,2,292,1863.0,71.89052253935922,1,0,15.673715280925467,1
경기_수원,한식,86299,3,8.984847610841744,1,197,1182.0,36.6776418552096,0,2,16.667349947453992,1
대구_동성로,치킨,117857,7,6.726267777192605,3,380,1706.4,20.49723468673224,0,1,22.26894057612711,1
서울_강남,카페,98190,3,5.566730025736227,1,433,2209.1,99.58356502227647,1,2,19.60108016458449,0
경기_수원,분식,62220,9,3.4825059659710957,0,102,417.2,77.06786877717752,2,1,24.44715359763247,1
서울_마포,분식,110009,0,3.461243742343381,-1,324,1987.9,69.40120944609708,0,-1,16.298761087693844,1
서울_영등포,분식,94567,5,7.390804291799175,0,425,2450.0,51.570269282969626,1,2,17.346819313912537,1
경기_수원,편의점,34901,0,8.705610967866665,1,189,720.1,73.00177816163288,2,0,26.247903393503147,1
서울_마포,카페,117395,1,15.977950069654623,1,159,697.9,70.58139670345481,2,0,22.781004833311354,1
서울_마포,분식,40824,5,6.870324840975638,1,206,736.1,48.70615768484157,2,1,27.985632486859302,1
서울_송파,분식,49695,0,7.324234266996875,0,369,1479.6,59.340193943455,3,0,24.9395180223945,0
서울_마포,치킨,113501,4,15.108507575901726,1,215,1134.1,34.24233689797162,2,2,18.95733307252252,1
서울_강남,한식,72708,1,1.920856306543211,2,549,3633.5,86.27564353143615,1,0,15.109200664651782,0
경기_성남,헬스장,37769,5,6.632356297250656,0,225,1537.9,46.70524928517862,1,1,14.630179569943378,1
서울_마포,치킨,55861,4,1.425000779379646,1,209,1310.1,38.28504578436901,2,1,15.952743483477494,1
인천_부평,분식,47453,6,6.066489202994516,-1,217,1346.2,31.421907869765462,1,-1,16.11930227974791,1
경기_수원,치킨,60498,7,4.240008689370973,2,131,571.4,67.92733912934702,2,0,22.92553920235382,1
서울_송파,카페,95268,6,7.748736387282891,1,312,2178.0,86.74354332709999,3,2,14.32492340326591,0
서울_마포,편의점,115350,9,13.008853057336621,2,216,902.0,46.764003094379895,1,0,23.946061235059254,1
서울_송파,카페,107612,6,12.414766944463679,1,412,2818.2,20.69696505638771,1,1,14.619016833392756,1
인천_부평,분식,80155,9,13.443954407855472,2,118,518.3,81.45859229014692,0,0,22.766012285692593,1
서울_송파,편의점,77317,3,2.316723124069913,1,232,1282.9,52.76743781254909,3,-1,18.083550947104115,1
서울_마포,분식,107203,0,2.8604386332716487,1,425,1502.5,48.856111141225554,2,1,28.286550903340785,1
인천_부평,편의점,85063,5,11.537491106319102,2,275,1714.0,93.4392592014655,1,2,16.04475960351926,0
경기_성남,헬스장,84331,2,9.999490036612666,1,89,513.2,37.7834796682411,1,-1,17.34050418129938,1
부산_해운대,한식,174216,5,7.272791379822483,1,594,3698.7,66.21506863455437,1,0,16.059777574947933,1
부산_서면,카페,53541,5,21.569242690718156,2,223,1363.0,92.15708673616493,0,1,16.361545306969756,0
부산_서면,헬스장,33515,8,18.93622686656022,2,251,1185.2,61.36027819952082,2,1,21.177192019516927,0
경기_수원,치킨,45475,10,9.665405247306472,1,209,928.6,66.65438659170376,3,0,22.50622489591554,0
대구_동성로,치킨,191162,2,4.269146030417014,1,466,2972.7,77.9557382337957,1,0,15.675880600695919,0
부산_해운대,치킨,142999,1,19.269296660018902,1,597,3543.0,61.377872334457095,2,-1,16.849930336584375,1
서울_강남,카페,163176,8,13.301213762052868,-1,336,1750.0,89.3298580997068,2,2,19.199977062429838,0
경기_수원,편의점,25965,4,8.028468324215485,2,280,1528.7,73.62079192089044,2,2,18.316390100190812,0
서울_영등포,헬스장,86815,8,14.748008094950226,2,176,629.6,52.58152977700397,1,0,27.952104158191286,1
인천_부평,분식,77589,6,16.868321794757065,1,95,453.7,74.58071971145439,3,-1,20.940864298544124,1
부산_해운대,카페,174533,10,12.397632797983556,3,519,2350.6,65.93496961956316,2,0,22.079251780106055,1
서울_강남,카페,124911,6,28.248014142048387,2,382,2637.8,62.12365838880432,3,1,14.481985819978924,1
부산_서면,분식,76950,4,1.0,2,277,1614.7,34.91350881904009,3,2,17.15476863787175,0
경기_수원,분식,57260,3,14.486654258333779,2,119,658.0,49.2454049899909,1,1,18.085702704598937,1
부산_서면,치킨,59015,3,13.533467827674167,1,113,677.9,61.362408814272285,1,0,16.668161307337428,1
부산_해운대,분식,82683,8,14.620668223712654,3,533,2934.9,69.41580887933941,2,1,18.16046012483092,1
경기_수원,치킨,20997,4,14.493629906105909,0,274,1540.5,54.59464791272222,1,2,17.785890614624485,1
서울_강남,한식,74090,0,6.501122818188351,3,214,1202.1,72.92898737084522,0,1,17.802169610542578,0
대구_동성로,한식,133083,12,8.462127830484853,-1,360,1642.4,53.600469412979514,0,1,21.918839007177045,1
부산_해운대,분식,103357,5,4.051602183865459,0,536,3590.0,100.0,3,1,14.930178443347394,0
인천_부평,한식,61335,2,18.074454810382584,2,291,1824.9,41.23954186188684,3,2,15.946403279907193,0
인천_부평,치킨,28983,10,4.568780882936461,2,245,1009.8,39.02950620863621,1,2,24.26299921157911,1
대구_동성로,분식,174646,2,18.999075640531757,3,553,3163.1,58.85877417137688,1,1,17.482871152808464,1
부산_해운대,카페,107010,0,14.407463221179128,1,573,2072.5,55.848313097139204,1,1,27.64750441527094,1
서울_강남,카페,125309,9,1.0,2,505,3080.2,51.85906913556908,1,2,16.395290411696966,0
서울_송파,헬스장,61832,9,14.806964430439958,2,251,1656.9,66.10001090419458,1,1,15.148625700733984,1
경기_성남,헬스장,20244,6,10.654287076037988,2,100,677.7,68.36855860973293,1,-1,14.755325025168428,1
대구_동성로,분식,88006,9,18.197713801686916,-1,403,2799.7,34.868693281091296,3,0,14.39459814892291,1
부산_서면,헬스장,24176,9,6.034058881170823,0,187,895.2,100.0,0,1,20.88879831862879,0
서울_영등포,편의점,86902,2,10.26205948155594,1,378,1571.4,94.72231899790064,0,1,24.05553018475406,0
경기_성남,한식,47201,6,4.1239224230368645,1,126,720.2,52.62383502955852,1,0,17.495972347344775,0
대구_동성로,한식,87358,4,9.977079346609235,2,223,1339.5,89.83564326848119,1,0,16.648329726413802,0
대구_동성로,편의점,72925,4,19.371445792947434,2,379,1646.5,24.794749988399822,1,2,23.019072370106212,1
부산_해운대,카페,120877,0,8.36390359244499,1,381,2233.9,47.7244138175805,1,0,17.05564057823425,1
대구_동성로,헬스장,91825,12,18.27876038546184,3,494,3385.6,76.17905322717144,0,2,14.591234338003007,0
경기_성남,편의점,23454,6,8.512150606055853,-1,92,530.0,32.63645584149192,0,1,17.358474434947297,1
서울_영등포,카페,97427,5,21.57039135861295,-1,195,1002.8,100.0,3,1,19.445566123672446,0
서울_마포,편의점,82103,5,18.49267886785318,0,430,2223.6,10.0,1,0,19.33784071044515,1
서울_송파,카페,115976,0,19.462693268840198,2,398,1966.3,56.1130265690464,1,-1,20.240976100534134,1
서울_강남,치킨,122799,9,1.0,0,207,1096.3,45.97642696152714,0,2,18.88219214320312,1
부산_서면,헬스장,30223,4,1.0,3,118,550.6,65.05134980763681,0,-1,21.43255443154548,1
대구_동성로,카페,153468,6,7.086446164877042,2,345,1311.0,93.19143591589659,3,1,26.314898380667422,1
서울_마포,편의점,88226,5,2.437148695050488,0,253,1067.2,36.45166989501423,2,0,23.707132046462235,1
경기_수원,한식,21942,3,7.586294085328934,2,128,854.0,70.97655722802111,1,1,14.987471061323701,1
부산_해운대,치킨,194034,9,10.240333719981848,2,556,3484.1,52.75001994235863,1,0,15.958059244216347,1
경기_수원,편의점,42650,3,1.0,-1,213,1017.6,60.94949008752656,1,2,20.932106024686046,1
대구_동성로,한식,71225,0,2.646936598708228,-1,354,1738.2,76.92236938591867,3,-1,20.366127883477443,0
경기_성남,헬스장,26858,9,18.138015677314883,2,160,1087.7,12.078354233391678,1,1,14.709839446260862,1
인천_부평,편의점,79332,3,26.262868891183096,2,265,1261.8,52.578865703992285,1,1,21.001253219865347,1
서울_강남,치킨,119107,4,11.20635204342541,2,276,1819.1,22.758211284627365,2,2,15.17239346063572,1
경기_성남,헬스장,83238,8,16.15309908189905,3,94,406.5,41.07018408023144,3,1,23.121895696795253,0
대구_동성로,카페,94276,6,8.502311995687153,1,247,1277.6,74.56345499094434,1,1,19.332750344199194,1
서울_강남,헬스장,161257,3,13.255572943999315,1,558,3151.1,23.464760120128517,1,1,17.708332297064704,1
대구_동성로,치킨,142717,3,16.594531587696505,1,333,2027.4,59.06873797387869,2,2,16.42504847624529,0
인천_부평,헬스장,89918,7,1.0,1,145,895.8,62.980863958493394,1,1,16.186373627597096,0
경기_성남,치킨,26565,7,20.432366850427663,0,275,1710.8,28.988354075989893,1,1,16.07443182355119,1
경기_수원,한식,20005,2,8.234039831645235,2,248,1417.4,55.66186010518727,0,0,17.496287998801524,0
서울_마포,카페,111458,7,7.129794119227624,3,159,664.5,62.15398898213237,2,1,23.92610982861198,1
인천_부평,편의점,37175,8,1.0,3,231,1300.6,77.07175956552177,1,1,17.760743970441847,0
서울_마포,한식,97941,2,12.402109879381916,2,192,1199.7,44.25927442133402,3,2,16.00458361622113,0
인천_부평,한식,46714,3,8.454898701291434,2,213,989.6,33.34643117949592,2,2,21.524732955941815,1
부산_해운대,치킨,135283,7,7.669634690093249,3,204,1192.6,46.0204611750131,1,0,17.105017699852773,0
인천_부평,헬스장,57830,10,13.953314353271008,-1,234,819.8,62.8813716268883,2,0,28.54224984099149,1
인천_부평,헬스장,35945,6,2.3247793828122756,0,156,777.8,52.172605338566996,0,1,20.055316335797645,1
부산_서면,카페,35174,5,28.229108472719307,3,98,619.4,77.36423236771111,0,2,15.820910991057142,1
서울_강남,헬스장,72203,0,8.631956074340653,1,474,2811.5,44.98559331014374,0,2,16.859565231682772,1
인천_부평,한식,42540,8,13.062444111097683,2,233,1063.3,85.92511418443459,1,2,21.91384600332808,1
부산_해운대,편의점,176941,3,10.365952877118156,2,312,1877.4,66.25240611291659,0,0,16.618914800010458,0
서울_강남,분식,142776,8,9.381386987315228,2,534,2886.1,100.0,2,2,18.502414539775515,0
경기_성남,편의점,80611,6,9.071816285644669,3,282,1426.7,73.89879172861247,0,1,19.766340471223877,0
서울_마포,한식,106332,7,5.750785914128385,-1,261,1790.1,81.86216028932233,1,2,14.58043899562702,0
서울_영등포,카페,62995,5,15.884246989483682,3,350,2285.2,43.49416078338271,1,1,15.316274362128501,1
부산_해운대,한식,79675,4,1.0,-1,226,941.6,75.76234866907573,3,1,24.00187340163413,0
서울_영등포,카페,93013,3,1.3600716111053917,1,421,1756.4,45.206248719767174,1,1,23.969481141124025,1
경기_성남,한식,73790,3,15.867038301411693,-1,240,1409.4,54.85049937759561,1,0,17.02840633527009,1
서울_송파,한식,41766,12,19.538309349676133,2,411,2151.4,71.16538688736577,0,1,19.10422243403502,1
대구_동성로,헬스장,70704,3,13.83114649571051,1,532,3654.8,55.4812911228843,0,1,14.556002259466103,0
서울_송파,편의점,74404,6,1.0,3,186,1220.2,56.314219963345764,1,0,15.243814227585089,0
서울_영등포,치킨,66485,5,28.768410858270997,2,213,1047.5,52.36200014347575,1,1,20.33325450973598,1
대구_동성로,카페,87077,8,15.466836230782214,0,354,1758.8,26.198694776137053,1,0,20.127249479499085,1
서울_송파,카페,64241,5,12.304581068372194,2,316,1528.9,66.2503975955444,3,1,20.668518721100835,1
인천_부평,분식,57869,8,16.4941968037019,1,169,1012.7,96.99782771394086,1,-1,16.687767800664208,1
부산_해운대,카페,182666,3,7.1941969490193785,2,548,3006.4,91.6917052954139,3,1,18.227550867525636,1
부산_해운대,헬스장,121952,4,1.0,0,567,3569.5,76.28933465497013,0,2,15.88459953251917,1
부산_해운대,분식,177252,3,9.831096226815186,2,511,2451.5,70.21201380820627,1,1,20.844244862860936,1
부산_해운대,헬스장,175519,11,18.739276275959313,1,261,1518.4,62.862004152861985,1,2,17.18906941577886,1
인천_부평,헬스장,51949,3,15.450391552495102,1,104,549.3,37.554900424141955,3,1,18.933971726148506,1
부산_서면,카페,58526,1,19.649431555069107,3,112,688.6,28.219042287733274,1,2,16.265625973597714,1
서울_송파,카페,103140,9,13.34698402889066,1,162,865.6,48.45542548578858,1,1,18.715208699550715,1
부산_해운대,카페,177668,8,3.3137428119032206,1,448,2704.2,79.50424838208811,0,0,16.566900302776002,0
경기_수원,카페,80263,3,21.417805682189083,1,292,1834.8,45.339941617752686,2,1,15.914685428287994,1
인천_부평,치킨,27903,5,13.840899299024684,2,197,1245.5,55.820568975013416,1,1,15.817170008148246,1
대구_동성로,편의점,198714,2,1.0,3,497,3240.3,72.73868458828446,1,1,15.337988113476825,0
부산_서면,편의점,40096,3,1.0,1,185,1142.0,54.60520550849815,2,-1,16.20019654984587,0
부산_해운대,치킨,102286,3,6.405785870506795,1,211,1312.0,42.768132082265076,1,1,16.082165362901197,1
경기_수원,헬스장,68566,2,12.816497784248696,2,282,1699.6,42.94361207855472,1,0,16.591798934407763,0
인천_부평,헬스장,27704,7,2.5919170248711296,0,275,1895.4,49.4767339406634,1,-1,14.508856084968377,0
서울_마포,헬스장,79309,8,11.26877763841535,2,414,2137.6,58.12192862573906,3,0,19.36722307526798,1
서울_영등포,치킨,74094,9,9.586889007224961,3,419,1619.7,97.02680238982157,1,0,25.868834220803738,1
경기_성남,한식,65134,7,10.905573697075686,1,98,380.1,42.651080066388076,3,-1,25.78309181114571,1
부산_서면,치킨,87641,6,18.81426925059243,1,97,648.5,96.10178700915782,1,1,14.95712699229328,0
경기_성남,헬스장,29859,5,4.917598923539533,2,97,513.9,53.653016652069454,1,2,18.875815504655694,1
서울_마포,헬스장,99314,6,29.5320413508373,1,395,2066.3,27.182298765642344,0,2,19.11620780867222,1
대구_동성로,치킨,122182,9,21.291250162247096,1,379,1955.0,82.92732150593662,1,-1,19.386120946038233,1
부산_서면,카페,58398,5,14.689307949771313,0,289,1093.9,100.0,2,1,26.418579155503284,0
서울_마포,한식,43055,7,6.740080157386478,1,297,1639.4,35.39939848155961,2,1,18.116693447691244,1
경기_수원,헬스장,82683,4,8.991888268211431,1,185,857.1,59.888394044664054,3,2,21.5833949099854,0
서울_마포,편의점,77282,7,5.687501492645734,1,271,1025.2,92.34089849043366,1,2,26.43429996553656,1
서울_송파,분식,98817,3,8.668665504788986,0,276,1847.8,73.38028343714963,0,2,14.936662567804875,1
서울_강남,헬스장,182554,4,15.085542450795966,2,295,1293.5,67.30675468053867,1,1,22.805895068082908,1
부산_서면,한식,83130,10,12.69476491233344,2,265,1497.6,75.9713334622118,2,1,17.695200595680955,0
부산_서면,편의점,43634,9,27.317711462917014,0,118,657.2,53.43118525342372,3,1,17.955416151848283,1
서울_송파,치킨,87801,5,4.724831581474328,3,327,1741.7,13.149530005166746,1,2,18.774472687107394,1
부산_해운대,치킨,128582,5,16.340023203481557,1,331,1814.8,57.923750311940665,2,-1,18.23941120887197,1
부산_해운대,편의점,73692,2,15.938087255134075,3,481,2707.9,72.96505312651738,1,2,17.762727157281386,0
인천_부평,한식,59423,0,7.245293290111779,1,142,881.1,70.04680030018584,2,1,16.117062724096083,0
인천_부평,치킨,29597,4,1.0,1,243,942.5,50.289963130289834,1,0,25.7829798121966,1
경기_수원,치킨,40977,5,6.503427062103446,1,232,1260.3,66.12745087932693,3,1,18.4090416000296,0
서울_마포,한식,75592,5,11.44997605744998,3,348,1619.4,55.214537056962975,1,1,21.489675167872633,1
서울_영등포,분식,67617,12,5.143369074687242,3,168,1055.2,58.01371324415936,1,1,15.921201438510163,0
부산_서면,분식,82014,5,14.333582185716072,2,147,700.8,52.48982038721001,2,0,20.974801150655125,1
서울_송파,한식,106912,5,6.813797512323653,2,438,2876.8,61.04914773778888,2,1,15.2250603260779,0
서울_송파,분식,90235,8,12.082810145090843,2,170,1131.8,76.34357118932421,1,1,15.020390420499632,0
서울_송파,치킨,103165,2,11.576796773885198,1,155,1030.7,73.58587639964699,0,1,15.037726341658397,0
서울_송파,헬스장,108894,3,10.442625025591708,1,254,1258.5,54.48320080207087,2,1,20.182394331090507,0
서울_마포,분식,110640,3,1.9240557345874514,2,313,1930.1,68.00339210400995,0,0,16.217132109847814,0
인천_부평,카페,88617,0,24.949811865893608,3,121,695.4,83.2335646264646,0,2,17.399014338176354,0
경기_수원,헬스장,55847,2,16.642637559649675,2,231,1299.8,51.97016636785023,2,0,17.772461787715947,1
서울_영등포,분식,57610,4,14.945538244830768,1,410,1994.1,59.61755640292585,2,2,20.560516437184475,0
경기_성남,편의점,28631,4,15.844066542271635,0,296,1090.4,74.36738615788164,1,1,27.146452018406293,1
부산_해운대,헬스장,129547,5,3.487038685966146,2,399,1411.0,39.05176365414302,2,1,28.27835950508422,1
서울_강남,분식,141610,6,1.0,1,500,3283.4,24.63686176493536,1,2,15.228321804916597,1
서울_송파,한식,77850,5,8.987878981097618,1,354,1686.4,90.83944695677268,3,1,20.9914305452892,0
경기_수원,카페,55575,7,9.101212138576738,-1,118,568.6,53.95461215834947,1,1,20.751518467711275,1
부산_해운대,헬스장,154814,7,12.166723512129668,1,235,1589.6,74.03420115954185,1,0,14.783306314677311,1
부산_해운대,편의점,122268,8,1.0,2,452,2786.5,42.40712648897519,3,-1,16.221326907357334,0
인천_부평,치킨,81331,3,10.892000008999883,1,161,1073.3,49.76697953431858,1,0,15.000833554848805,0
대구_동성로,카페,72928,2,14.499988457740633,1,334,1400.1,39.91324347412187,0,-1,23.85582524528437,1
부산_서면,한식,74462,6,1.0,3,253,1722.2,75.87516286198266,2,1,14.690923351408033,0
경기_수원,편의점,41584,10,22.89270926570625,1,183,670.4,57.0930115537223,1,0,27.296730807328967,1
경기_성남,편의점,59023,7,8.44376354285604,1,236,1208.5,71.7615845825832,1,1,19.52776734921727,0
인천_부평,치킨,61291,8,14.47987995499339,1,229,894.0,83.68869479411799,1,2,25.614777308702063,1
서울_영등포,편의점,83098,5,13.73586673604335,2,364,1820.4,89.85905245507655,2,1,19.996039726050864,1
경기_성남,카페,58349,4,7.102277161364956,1,255,1408.2,57.85740730318136,0,0,18.108820747555043,1
서울_송파,분식,55115,3,7.857265513530905,1,265,1280.5,79.35660787011074,0,2,20.695127897042603,1
서울_영등포,카페,44861,1,16.56200232377839,3,308,1557.8,41.885405745790706,2,0,19.771095704740738,1
부산_서면,카페,28486,6,18.378207347415934,0,199,1286.8,54.60705295516987,2,1,15.464294318248244,0
대구_동성로,한식,108921,4,11.81860847416405,2,523,2893.1,27.838012824223547,1,2,18.07724144403391,1
서울_영등포,헬스장,61159,8,1.0,2,338,2341.7,57.769327676129855,1,2,14.434243567604508,0
서울_마포,한식,54372,7,1.0,1,213,1076.4,85.56561894918973,3,1,19.78744937992792,1
서울_마포,분식,72294,5,23.40886660739956,1,250,1076.7,42.09096021983906,1,1,23.21840924874825,1
부산_해운대,한식,122927,1,4.827165676948337,3,288,1696.8,75.95439592521875,2,1,16.97309615978774,0
대구_동성로,한식,172092,2,12.889749609132018,2,497,2286.5,36.15272883463288,2,1,21.73597292780645,1
경기_수원,편의점,54142,0,2.619864701771447,1,211,1300.6,74.2059715724207,1,1,16.22352892444025,0
인천_부평,카페,22379,5,9.082220629236621,1,109,762.7,48.44931471961574,1,2,14.29046498766581,0
서울_영등포,헬스장,91925,8,1.0,2,181,635.7,56.148317910936136,1,0,28.470738283566604,1
부산_해운대,한식,86668,7,8.978171973846191,2,574,3028.0,73.14772875799208,2,2,18.956154902532326,1
부산_서면,편의점,55319,4,18.255888291618714,1,94,445.1,73.3508662261163,2,1,21.119527507559027,1
부산_해운대,치킨,199209,12,1.0,1,211,1436.4,31.555309969862527,1,2,14.689298703092435,1
부산_해운대,카페,130972,8,21.23927968269314,2,443,2885.4,57.30760290454495,2,1,15.353302468256134,1
인천_부평,헬스장,84771,6,3.3795984774870567,2,122,544.9,59.7851490669841,1,-1,22.39008328258382,1
서울_송파,헬스장,70498,7,11.625361532496292,2,399,2529.1,54.09887620388716,3,2,15.776414352383982,0
서울_영등포,헬스장,44158,4,26.68134640926211,3,441,2038.8,100.0,1,2,21.630578333729684,0
서울_마포,치킨,100558,4,8.954867328745935,2,332,2197.6,71.26562269534054,0,-1,15.107065424156566,0
인천_부평,분식,83165,6,1.427044274777641,3,296,1354.1,48.05611497429536,1,1,21.860309544229068,1
서울_강남,카페,101139,0,8.624409599016817,1,351,2369.7,65.08813757493304,3,1,14.811932359006747,0
대구_동성로,헬스장,156491,7,10.133467738463262,3,244,1611.1,86.48658868922993,0,1,15.1445094306141,0
대구_동성로,한식,168417,3,1.0,1,578,3947.2,51.86121657372831,0,0,14.643407096580624,1
대구_동성로,한식,150107,10,14.358389278686248,1,358,1972.6,73.0445640023339,2,1,18.148997103510705,1
서울_강남,분식,93528,6,8.679836195967582,-1,418,1784.6,78.77914356469702,1,0,23.423029918940095,1
인천_부평,카페,28724,1,12.265546090420361,0,104,526.7,50.35381946204215,2,0,19.746435011084028,1
부산_서면,치킨,78326,1,27.29872931437862,3,182,991.8,34.773404031748356,1,1,18.35082442174154,1
서울_강남,치킨,86673,9,10.18246927003539,2,555,2688.3,53.160546822274455,1,1,20.64500239304176,1
경기_수원,분식,52548,7,5.349839069597994,2,275,1020.2,69.91615396318942,1,0,26.956043249906497,1
부산_해운대,한식,96558,4,14.057854248255984,2,380,1695.0,65.70519224017804,3,2,22.418598304139394,0
서울_송파,카페,112613,7,14.26959871053997,-1,406,2031.1,69.81464415120729,3,2,19.989524889313763,1
경기_성남,치킨,79331,10,12.418205880217135,1,188,1093.7,78.26126312866799,2,2,17.189202543655917,0
경기_수원,치킨,65959,4,2.376749571259217,1,217,991.3,49.43789037154987,2,2,21.889560721711593,1
대구_동성로,분식,173152,6,18.38425019302877,2,344,1745.3,77.51600520200415,2,-1,19.71005291366205,1
서울_영등포,카페,89104,1,1.0,3,369,2576.3,66.80178822927807,0,-1,14.322860414341962,1
부산_해운대,헬스장,152174,4,6.599465825140642,1,371,2038.3,47.331127304582395,1,2,18.201786494304013,1
서울_영등포,헬스장,86627,7,13.6563704133053,1,261,1223.8,58.84897059523681,2,2,21.326504741538667,0
부산_해운대,헬스장,190473,4,19.777321241789437,0,526,2158.9,68.89936630752352,0,1,24.364685324704507,1
대구_동성로,편의점,140739,4,16.763199141633585,3,214,964.7,67.61511691495865,0,1,22.183858351844755,1
경기_성남,헬스장,69527,10,7.234672034813028,0,168,600.3,66.1809367004807,2,1,27.98801175466189,0
서울_송파,카페,60455,4,6.782112998992295,3,430,1918.8,39.3261588992194,2,2,22.409502003107903,0
서울_강남,헬스장,130521,5,1.0,1,489,1821.6,82.38000465080209,2,0,26.844679532833982,1
서울_영등포,한식,92714,11,5.169014137157737,2,412,2566.7,10.0,0,2,16.051705217720126,1
경기_수원,헬스장,84057,3,12.36478141152392,1,97,372.9,67.15855399969765,3,0,26.01097221905221,0
서울_강남,헬스장,193319,1,8.548787327942287,2,374,2049.3,36.04084075318676,2,1,18.24992311386723,1
인천_부평,헬스장,44395,4,5.824915789274657,2,111,532.3,44.40341440936014,1,-1,20.854173925275923,1
부산_서면,분식,26613,4,16.41851863842975,0,289,1724.6,51.4430383543943,1,0,16.75772768880292,1
경기_수원,한식,70526,5,8.123141036875065,2,187,716.7,51.14665078713526,1,1,26.09294707153306,1
서울_강남,한식,197937,7,17.432275238907533,0,397,1533.0,21.864063037957806,1,2,25.896490291750318,1
대구_동성로,한식,129395,10,7.328582332107521,3,430,1982.0,74.80251328210488,2,-1,21.695228205744108,1
인천_부평,편의점,42695,10,10.904627024189537,0,200,1349.3,49.35139650285055,3,0,14.821952475829903,1
부산_해운대,편의점,123420,7,8.872876970363063,2,329,2135.9,46.148376452190675,3,1,15.40307690841995,1
서울_마포,편의점,56066,0,10.221353817371734,2,263,1421.2,62.412695217869086,1,2,18.506085384204923,0
서울_마포,치킨,47711,9,8.865565285742232,2,188,720.9,83.90354823022832,1,2,26.079857856159013,0
경기_수원,치킨,43398,8,15.80062085062412,1,269,1704.9,39.46612483851433,1,2,15.778166844483984,1
서울_마포,편의점,109192,5,9.15285278293305,1,264,1827.0,74.54342519067899,3,1,14.450145635807571,0
경기_성남,편의점,86786,5,11.736284500270633,1,230,824.3,69.01945621503415,2,-1,27.902837925827733,1
서울_마포,편의점,58940,10,17.207230529937853,2,241,1306.8,99.64940900337855,1,0,18.44208818755225,1
부산_해운대,편의점,174273,6,8.9363421356961,2,396,2299.9,29.486751814263158,3,2,17.217936852814137,1
서울_마포,한식,61053,4,13.30895119008542,3,278,1725.4,58.74037668424322,3,2,16.112226739532005,0
서울_마포,분식,94391,7,14.28134000778897,2,221,1043.4,100.0,3,1,21.17978935557246,0
경기_수원,편의점,46292,2,25.961821612092493,1,231,1030.2,45.32445434385242,0,0,22.423492997439283,1
